time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.676917,-0.0063,0.0168,0.0825,0.084
1.687332,-0.0212,0.0047,0.1064,0.109
1.695438,-0.0092,0.0073,0.0849,0.086
1.706114,-0.0092,-0.012,0.1064,0.107
1.713424,-0.0307,-0.0071,0.1088,0.113
1.726714,-0.0426,0.0004,0.0873,0.097
1.734923,-0.0296,0.0053,0.1136,0.118
1.745209,-0.0212,0.0053,0.1065,0.109
1.75384,-0.0344,-0.0042,0.1041,0.11
1.766337,-0.0307,0.0006,0.0874,0.093
1.777942,-0.0102,0.0031,0.1066,0.107
1.785992,-0.0041,-0.0065,0.109,0.109
1.794639,0.0137,-0.0016,0.109,0.11
1.80524,0.0143,0.0106,0.1162,0.118
1.813216,0.0024,0.018,0.1162,0.118
1.827027,0.0144,0.0007,0.0684,0.07
1.834555,-0.0027,0.0051,0.0683,0.069
1.846213,-0.0053,-0.0169,0.0827,0.085
1.854285,-0.0149,-0.0217,0.0899,0.094
1.865333,-0.0051,0.0069,0.1043,0.105
1.87375,-0.0074,-0.0051,0.0875,0.088
1.886355,-0.0121,0.0116,0.121,0.122
1.895344,-0.012,0.0117,0.1162,0.117
1.906488,-0.0071,0.0238,0.0372,0.045
1.913027,0.0124,-0.0072,0.1139,0.115
1.928624,0.0318,-0.031,0.0229,0.05
1.933194,0.0488,0.0028,0.0444,0.066
1.945788,0.0235,0.0201,0.358,0.359
1.953916,-0.0019,0.0608,0.2359,0.244
1.966374,0.0449,0.0645,0.0419,0.089
1.97422,0.034,0.0098,-0.0634,0.073
1.985812,0.0422,-0.0685,-0.0419,0.091
1.99861,0.0093,-0.0687,-0.018,0.072
2.006749,-0.0161,-0.015,0.0897,0.092
2.013054,-0.0194,0.017,0.1136,0.116
2.028924,-0.0076,0.0438,0.0681,0.081
2.03398,0.0262,0.0267,-0.0324,0.05
2.045736,0.045,0.0014,-0.0229,0.05
2.05336,0.0561,-0.0094,-0.0109,0.058
2.066301,0.0139,-0.0104,0.1591,0.16
2.073918,0.024,0.0131,0.2691,0.271
2.08599,-0.0257,0.0225,0.2715,0.274
2.093241,-0.034,0.0173,0.1829,0.187
2.105927,-0.0533,0.0001,0.0368,0.065
2.114454,-0.0598,-0.0338,-0.0206,0.072
2.127996,-0.0319,-0.0766,-0.0182,0.085
2.133293,-0.0374,-0.0392,-0.0038,0.054
2.145836,-0.0424,0.0082,0.0729,0.085
2.154733,-0.0187,0.0262,0.1304,0.134
2.165492,0.0238,0.0364,0.14,0.147
2.173971,0.0389,0.0316,0.1352,0.144
2.1859,0.0797,0.0148,0.1233,0.148
2.19468,0.0883,0.0068,0.0706,0.113
2.205506,0.0766,0.0086,0.0394,0.087
2.213484,0.0595,0.0271,0.0609,0.089
2.226747,0.0299,0.0216,0.0656,0.075
2.233158,-0.0208,0.0088,0.0823,0.085
2.245554,-0.0779,0.0153,0.1301,0.152
2.254977,-0.1237,-0.0167,0.0966,0.158
2.267025,-0.1197,-0.0196,0.0943,0.154
2.273477,-0.1453,-0.0244,0.0632,0.16
2.286359,-0.1477,-0.0313,0.0585,0.162
2.293859,-0.0963,-0.0186,0.018,0.1
2.305923,-0.0616,-0.0105,0.0516,0.081
2.313892,-0.0252,-0.0096,0.0877,0.092
2.327178,0.0151,-0.0089,0.1237,0.125
2.333599,0.0277,-0.0008,0.1286,0.132
2.345628,0.0104,0.0213,0.0664,0.07
2.355717,0.0165,0.0045,0.064,0.066
2.367897,0.0079,-0.0074,0.0425,0.044
2.383963,0.0108,-0.0097,0.076,0.077
2.385291,-0.0203,0.0046,0.0186,0.028
2.395553,-0.0126,0.0167,0.0952,0.097
2.405956,-0.0196,0.0024,0.0832,0.086
2.413044,-0.0142,0.0096,0.0785,0.08
2.427725,0.0104,-0.0002,0.0402,0.041
2.432896,0.0249,0.0045,0.0785,0.082
2.446012,-0.0013,-0.0173,0.0737,0.076
2.452791,0.0466,-0.0054,0.0881,0.1
2.465392,0.0411,0.0188,0.0497,0.067
2.478418,0.0375,0.0308,0.0425,0.065
2.486799,0.0384,0.0278,0.0257,0.054
2.49546,0.051,0.0247,0.04,0.069
2.505424,0.0463,0.0141,0.0472,0.068
2.514745,0.0439,0.0178,0.0806,0.094
2.526165,-0.0043,-0.0001,0.0447,0.045
2.535388,-0.0205,0.0136,0.0781,0.082
2.545935,-0.0479,-0.0038,0.0542,0.072
2.554026,-0.0407,0.0174,0.0374,0.058
2.566626,-0.033,-0.0073,0.0901,0.096
2.574277,-0.0275,-0.0027,0.0422,0.05
2.586864,0.0047,0.0043,0.083,0.083
2.593295,-0.0065,-0.0078,0.083,0.084
2.605879,-0.0064,-0.0077,0.083,0.084
2.613556,0.0205,0.0022,0.0567,0.06
2.627368,0.0228,-0.0168,0.0782,0.083
2.633252,0.0277,-0.0236,0.0758,0.084
2.645996,0.0436,-0.0013,0.0423,0.061
2.655087,0.0233,0.0162,0.0446,0.053
2.666946,0.0029,0.0069,0.0374,0.038
2.673173,0.0092,0.0069,0.0901,0.091
2.685484,0.0129,-0.0122,0.0757,0.078
2.695294,0.0095,-0.0025,0.0493,0.05
2.70961,-0.0248,0.0145,0.0804,0.085
2.712991,-0.0224,0.005,0.0756,0.079
2.727163,-0.0297,-0.0094,0.078,0.084
2.733021,-0.0417,0.0147,0.0708,0.083
2.746451,-0.0288,-0.0094,0.0278,0.041
2.753894,-0.0443,-0.0116,0.0996,0.11
2.766831,-0.0788,-0.0305,0.0853,0.12
2.77299,-0.0597,-0.0035,0.0255,0.065
2.785547,-0.0401,-0.0053,0.0998,0.108
